2	1	0	0	0.0 	 0.004457653788234011 	 0.16468800457566063 	 2 	 0.0010170935679330011 	 1.0
2	2	0	0	0.3333333333333333 	 0.007529970456332567 	 0.043700602452682674 	 2 	 0.00015569241524425665 	 0.05612710729927258
2	3	0	0	0.3333333333333333 	 0.0073830955400137205 	 0.29873480965971216 	 2 	 0.0001631640768794976 	 0.5624927337592123
2	4	0	0	0.3333333333333333 	 0.007545867848978931 	 0.20275443985371688 	 2 	 0.00037699495430048885 	 0.5027078933974891
2	5	0	0	0.3333333333333333 	 0.009064139294058268 	 0.1344867580372679 	 2 	 0.0005635380916965583 	 0.20315548205660933
2	6	0	0	0.3333333333333333 	 0.006248101087942614 	 0.1576304988530918 	 2 	 0.0006306692502405953 	 0.5016044019654611
2	7	0	0	0.0 	 0.004745539091117916 	 0.060378280940476314 	 2 	 0.0011384999368433274 	 1.0
2	8	0	0	0.0 	 0.004190045331665232 	 0.22024386118574169 	 2 	 6.533985292531008e-05 	 1.0
2	9	0	0	0.3333333333333333 	 0.003146611619436607 	 0.005520216002963923 	 2 	 5.617803092600986e-05 	 0.020252180148826567
2	10	0	0	0.0 	 0.010007806520893855 	 0.04749611893576172 	 2 	 0.0013109708090336667 	 1.0
3	1	0	0	0.0 	 0.014265777377873873 	 0.23412282999614434 	 3 	 0.001228374264127074 	 1.0
3	2	0	0	0.2 	 0.010372370358957453 	 0.10867006755631352 	 3 	 7.129543122029289e-05 	 0.5689982461560222
3	3	0	0	0.2 	 0.005610253040401453 	 0.22452237369916833 	 3 	 0.0015106713668473937 	 1.0
3	4	0	0	0.2 	 0.011392056040465047 	 0.27489397991937625 	 3 	 0.0016936767878388433 	 0.9999963691906842
3	5	0	0	0.2 	 0.012389990009811723 	 0.1866272039475136 	 3 	 0.0009177180978895314 	 0.3299196561912887
3	6	0	0	0.2 	 0.006543782671115825 	 0.11610481403976121 	 3 	 0.0004341673821190402 	 0.6816643349589239
3	7	0	0	0.0 	 0.010189487037772142 	 0.1948138602610061 	 3 	 0.0011059163345726363 	 1.0
3	8	0	0	0.0 	 0.00576713822682149 	 0.16253127693312688 	 3 	 0.0008917942841003345 	 1.0
3	9	0	0	0.2 	 0.002661530499518323 	 0.02189803921152638 	 3 	 0.0006742466284047421 	 0.5021194253226009
3	10	0	0	0.0 	 0.012538252153681569 	 0.11823942941074499 	 3 	 0.0012767622229873008 	 1.0
5	1	0	0	0.1111111111111111 	 0.013942677558438749 	 0.1897532606600328 	 5 	 0.0011192717617219171 	 0.9999904711176618
5	2	0	0	0.0 	 0.027139321334637055 	 0.24421489536177352 	 5 	 0.0019738005648987393 	 1.0
5	3	0	0	0.0 	 0.014327758996337606 	 0.15179570180914354 	 5 	 0.000354951013604565 	 1.0
5	4	0	0	0.1111111111111111 	 0.020994712776202608 	 0.36994416813362874 	 5 	 0.0020994719326885136 	 1.0
5	5	0	0	0.1111111111111111 	 0.02388914871886365 	 0.5324301441256606 	 5 	 0.0018477948575558643 	 1.0
5	6	0	0	0.1111111111111111 	 0.010086081682255214 	 0.14453010936984317 	 5 	 0.00027829374892660664 	 1.000000227820088
5	7	0	0	0.0 	 0.02232456026372605 	 0.3495191635546337 	 5 	 0.001884134737534386 	 1.0
5	8	0	0	0.0 	 0.008011709240169532 	 0.10538218758451548 	 5 	 0.00029178393769994064 	 1.0
5	9	0	0	0.1111111111111111 	 0.00880022329423536 	 0.14112294613176504 	 5 	 0.0001782806623437989 	 0.8255830284957243
5	10	0	0	0.0 	 0.01163281967499271 	 0.0411045279371138 	 5 	 0.0011649884426993473 	 1.0
7	1	0	0	0.07692307692307693 	 0.020893403182677257 	 0.3018681633903539 	 7 	 0.002100713563448026 	 1.0
7	2	0	0	0.0 	 0.044200047279590905 	 0.3085638040971362 	 7 	 0.0021693084951014646 	 1.0
7	3	0	0	0.0 	 0.013631555234954337 	 0.16888278568710563 	 7 	 0.0008176351207336008 	 1.0
7	4	0	0	0.07692307692307693 	 0.03063508064213313 	 0.3608659310788003 	 7 	 0.0014686593947641075 	 1.0
7	5	0	0	0.07692307692307693 	 0.03766360785073363 	 0.5333838383950945 	 7 	 0.002180245597630674 	 1.0
7	6	0	0	0.07692307692307693 	 0.02965362981353154 	 0.3997385964649204 	 7 	 0.0013607691291553387 	 1.0
7	7	0	0	0.0 	 0.030616697158084755 	 0.3514900870570597 	 7 	 0.0021312683498072487 	 1.0
