2	1	0	0	1.0 	 1.2306021867972927e-14 	 6.137669479169638e-14 	 2 	 1.8565602418480866e-17 	 2.7755575615628914e-15
2	2	0	0	1.0 	 2.1755882649503792e-14 	 1.6498883909263762e-14 	 2 	 2.5156391277041574e-17 	 3.760880495917718e-15
2	3	0	0	1.0 	 8.412795176340206e-12 	 2.591907275715616e-11 	 2 	 6.230430515617993e-15 	 9.314493620848907e-13
2	4	0	0	1.0 	 5.5186248038726565e-11 	 1.1451927257328891e-10 	 2 	 6.736677362365131e-14 	 1.0071332656735849e-11
2	5	0	0	1.0 	 2.982717872006195e-16 	 2.2827423212899304e-15 	 2 	 1.4852481934784693e-18 	 2.220446049250313e-16
2	6	0	0	1.0 	 1.9698101337778092e-13 	 1.5342516475653958e-12 	 2 	 2.591758097619929e-16 	 3.874678355941797e-14
2	7	0	0	1.0 	 1.8672429358319673e-13 	 6.467277864948884e-13 	 2 	 6.468255882598733e-16 	 9.670042544485113e-14
2	8	0	0	1.0 	 4.228431485186632e-16 	 1.4711141942464826e-15 	 2 	 1.8565602418480866e-19 	 2.7755575615628914e-17
2	9	0	0	1.0 	 4.021555717911817e-14 	 1.3384624706169721e-14 	 2 	 3.597085468580668e-18 	 5.377642775528102e-16
2	10	0	0	1.0 	 1.50930206793717e-07 	 6.254362008570026e-08 	 2 	 1.3734093746612389e-11 	 2.0532470151185e-09
3	1	0	0	1.0 	 1.7833809251210855e-13 	 1.9074119153841115e-13 	 3 	 1.7466387483370438e-16 	 2.593758541280522e-14
3	2	0	0	1.0 	 2.284602778594706e-10 	 1.3155263278294087e-10 	 3 	 6.6924760836955055e-12 	 9.93832698428787e-10
3	3	0	0	1.0 	 9.540089744648424e-12 	 2.6938940312542735e-11 	 3 	 9.192955039180872e-14 	 1.3651538233183658e-11
3	4	0	0	1.0 	 6.318771338077556e-11 	 9.284739335309339e-11 	 3 	 2.410071768043813e-13 	 3.5789565755450716e-11
3	5	0	0	1.0 	 3.6147374394370483e-12 	 6.889591456869518e-12 	 3 	 4.603407068182688e-15 	 6.836059496251323e-13
3	6	0	0	1.0 	 6.412551132337084e-13 	 4.338346861193151e-12 	 3 	 4.458909859371627e-14 	 6.621481141166896e-12
3	7	0	0	1.0 	 2.1234720215224817e-13 	 5.931742396772807e-13 	 3 	 6.772313723655149e-16 	 1.0056885879627941e-13
3	8	0	0	1.0 	 1.3978786996163706e-10 	 6.747700371276135e-10 	 3 	 3.8938382447314156e-11 	 5.78234979342618e-09
